"mixed"|"13889078"|"10839131"
"mixed"|"13889083"|"10839128"
"mixed"|"13889084"|"10839127"
"mixed"|"13889089"|"10839122"
"mixed"|"13889093"|"10839121"
"mixed"|"13889098"|"10839119"
"mixed"|"13889103"|"10839118"
"mixed"|"13889107"|"10839116"
"mixed"|"13889111"|"10839113"
"mixed"|"13889116"|"10839111"
"mixed"|"13889131"|"10839108"
"mixed"|"13889139"|"10839105"
"mixed"|"13889147"|"10839103"
"mixed"|"13889153"|"10839102"
"mixed"|"13889158"|"10839092"
"mixed"|"13889167"|"10839073"
"mixed"|"13889168"|"10839090"
"mixed"|"13889176"|"10839085"
"mixed"|"13889183"|"10839083"
"mixed"|"13889190"|"10839082"
"mixed"|"13889196"|"10839080"
"mixed"|"13889201"|"10839078"
"mixed"|"13889206"|"10839076"
"mixed"|"13889212"|"10839074"
"mixed"|"13889219"|"10839075"
"mixed"|"13889225"|"10839077"
"mixed"|"13889231"|"10839079"
"mixed"|"13889238"|"10839081"
"mixed"|"13889245"|"10839084"
"mixed"|"13889252"|"10839086"
"mixed"|"13889257"|"10839087"
"mixed"|"13889258"|"10839088"
"mixed"|"13889264"|"10839089"
"mixed"|"13889269"|"10839091"
"mixed"|"13889273"|"10839093"
"mixed"|"13889277"|"10839094"
"mixed"|"13889280"|"10839095"
"mixed"|"13889284"|"10839096"
"mixed"|"13889285"|"10839097"
"mixed"|"13889289"|"10839098"
"mixed"|"13889290"|"10839099"
"mixed"|"13889294"|"10839100"
"mixed"|"13889300"|"10839101"
"mixed"|"13889307"|"10839104"
"mixed"|"13889314"|"10839106"
"mixed"|"13889321"|"10839107"
"mixed"|"13889328"|"10839109"
"mixed"|"13889335"|"10839110"
"mixed"|"13889341"|"10839112"
"mixed"|"13889348"|"10839114"
"mixed"|"13889354"|"10839115"
"mixed"|"13889361"|"10839117"
"mixed"|"13889368"|"10839120"
"mixed"|"13889376"|"10839123"
"mixed"|"13889377"|"10839124"
"mixed"|"13889384"|"10839125"
"mixed"|"13889389"|"10839126"
"mixed"|"13889394"|"10839129"
"mixed"|"13889399"|"10839130"
"mixed"|"13889405"|"10839132"
"mixed"|"13889411"|"10839133"
"mixed"|"13889418"|"10839136"
"mixed"|"13889425"|"10839140"
"mixed"|"13889426"|"10839141"
"mixed"|"13889427"|"10839142"
"mixed"|"13889428"|"10839143"
"mixed"|"13889429"|"10839243"
"mixed"|"13889430"|"10839244"
"mixed"|"13889431"|"10839145"
"mixed"|"13889432"|"10839245"
"mixed"|"13889433"|"10839246"
"mixed"|"13889434"|"10839146"
"mixed"|"13889435"|"10839147"
"mixed"|"13889436"|"10839148"
"mixed"|"13889437"|"10839149"
"mixed"|"13889438"|"10839150"
"mixed"|"13889439"|"10839151"
"mixed"|"13889440"|"10839152"
"mixed"|"13889441"|"10839153"
"mixed"|"13889442"|"10839154"
"mixed"|"13889443"|"10839155"
"mixed"|"13889444"|"10839156"
"mixed"|"13889445"|"10839157"
"mixed"|"13889446"|"10839158"
"mixed"|"13889447"|"10839159"
"mixed"|"13889448"|"10839160"
"mixed"|"13889449"|"10839161"
"mixed"|"13889450"|"10839162"
"mixed"|"13889451"|"10839163"
"mixed"|"13889452"|"10839164"
"mixed"|"13889453"|"10839165"
"mixed"|"13889454"|"10839166"
"mixed"|"13889455"|"10839167"
"mixed"|"13889456"|"10839168"
"mixed"|"13889457"|"10839169"
"mixed"|"13889458"|"10839170"
"mixed"|"13889459"|"10839171"
"mixed"|"13889460"|"10839172"
"mixed"|"13889461"|"10839173"
"mixed"|"13889462"|"10839247"
"mixed"|"13889463"|"10839248"
"mixed"|"13889464"|"10839249"
"mixed"|"13889465"|"10839250"
"mixed"|"13889466"|"10839251"
"mixed"|"13889467"|"10839252"
"mixed"|"13889468"|"10839253"
"mixed"|"13889469"|"10839254"
"mixed"|"13889470"|"10839255"
"mixed"|"13889471"|"10839256"
"mixed"|"13889472"|"10839257"
"mixed"|"13889473"|"10839258"
"mixed"|"13889474"|"10839259"
"mixed"|"13889475"|"10839260"
"mixed"|"13889476"|"10839261"
"mixed"|"13889477"|"10839178"
"mixed"|"13889478"|"10839179"
"mixed"|"13889479"|"10839180"
"mixed"|"13889481"|"10839181"
"mixed"|"13889482"|"10839182"
"mixed"|"13889483"|"10839183"
"mixed"|"13889484"|"10839184"
"mixed"|"13889485"|"10839185"
"mixed"|"13889486"|"10839186"
"mixed"|"13889487"|"10839187"
"mixed"|"13889489"|"10839262"
"mixed"|"13889490"|"10839263"
"mixed"|"13889491"|"10839190"
"mixed"|"13889493"|"10839191"
"mixed"|"13889494"|"10839192"
"mixed"|"13889495"|"10839193"
"mixed"|"13889496"|"10839194"
