0|0|0|183|183|183|"Wet"|"145350429"|"89591875"
0|0|0|183|183|183|"Wet"|"145350430"|"89591876"
0|0|0|183|183|183|"Wet"|"145350431"|"89591877"
73|84|93|183|183|183|"Moist"|"145350674"|"89591878"
0|0|0|61|71|86|"Moist"|"145350674"|"89591879"
61|71|86|73|84|93|"Wet"|"145350674"|"89591880"
0|0|0|61|71|86|"Moist"|"145350675"|"89591881"
61|71|86|73|84|91|"Wet"|"145350675"|"89591882"
73|84|93|183|183|183|"Moist"|"145350675"|"89591883"
73|84|93|183|183|183|"Moist"|"145350734"|"89591884"
0|0|0|61|71|86|"Moist"|"145350734"|"89591885"
61|71|86|73|84|93|"Wet"|"145350734"|"89591886"
0|0|0|61|71|86|"Moist"|"145350735"|"89591887"
61|71|86|73|84|93|"Wet"|"145350735"|"89591888"
73|84|93|183|183|183|"Moist"|"145350735"|"89591889"
73|84|93|183|183|183|"Moist"|"145350794"|"89591890"
0|0|0|61|71|86|"Moist"|"145350794"|"89591891"
61|71|86|73|84|93|"Wet"|"145350794"|"89591892"
0|0|0|61|71|86|"Moist"|"145350795"|"89591893"
61|71|86|73|84|93|"Wet"|"145350795"|"89591894"
73|84|93|183|183|183|"Moist"|"145350795"|"89591895"
73|84|93|183|183|183|"Moist"|"145350852"|"89591896"
0|0|0|61|71|86|"Moist"|"145350852"|"89591897"
61|71|86|73|84|93|"Wet"|"145350852"|"89591898"
73|84|93|183|183|183|"Moist"|"145350859"|"89591899"
0|0|0|61|71|86|"Moist"|"145350859"|"89591900"
61|71|86|73|84|93|"Wet"|"145350859"|"89591901"
73|84|93|183|183|183|"Moist"|"145350912"|"89591902"
0|0|0|61|71|86|"Moist"|"145350912"|"89591903"
61|71|86|73|84|93|"Wet"|"145350912"|"89591904"
73|84|93|183|183|183|"Moist"|"145350919"|"89591905"
0|0|0|61|71|86|"Moist"|"145350919"|"89591906"
61|71|86|73|84|93|"Wet"|"145350919"|"89591907"
0|0|0|0|8|15|"Moist"|"145351440"|"89591908"
0|8|15|183|183|183|"Wet"|"145351440"|"89591909"
0|0|0|0|8|15|"Moist"|"145351442"|"89591910"
0|8|15|183|183|183|"Wet"|"145351442"|"89591911"
0|0|0|0|8|15|"Moist"|"145351443"|"89591912"
0|8|15|183|183|183|"Wet"|"145351443"|"89591913"
0|0|0|0|8|15|"Moist"|"145351444"|"89591914"
0|8|15|183|183|183|"Wet"|"145351444"|"89591915"
0|0|0|0|8|15|"Moist"|"145351447"|"89591916"
0|8|15|183|183|183|"Wet"|"145351447"|"89591917"
0|8|15|183|183|183|"Wet"|"145351448"|"89591918"
0|0|0|0|8|15|"Moist"|"145351448"|"89591919"
0|0|0|0|8|15|"Moist"|"145351500"|"89591920"
0|8|15|183|183|183|"Wet"|"145351500"|"89591921"
0|0|0|0|8|15|"Moist"|"145351502"|"89591922"
0|8|15|183|183|183|"Wet"|"145351502"|"89591923"
0|0|0|0|8|15|"Moist"|"145351503"|"89591924"
0|8|15|183|183|183|"Wet"|"145351503"|"89591925"
0|0|0|0|8|15|"Moist"|"145351504"|"89591926"
0|8|15|183|183|183|"Wet"|"145351504"|"89591927"
0|0|0|0|8|15|"Moist"|"145351507"|"89591928"
0|8|15|183|183|183|"Wet"|"145351507"|"89591929"
0|8|15|183|183|183|"Wet"|"145351508"|"89591930"
0|0|0|0|8|15|"Moist"|"145351508"|"89591931"
0|0|0|183|183|183|"Wet"|"145351512"|"89591932"
0|0|0|183|183|183|"Wet"|"145351513"|"89591933"
0|0|0|183|183|183|"Wet"|"145351514"|"89591934"
0|0|0|183|183|183|"Wet"|"145351515"|"89591935"
0|0|0|183|183|183|"Wet"|"145351516"|"89591936"
0|0|0|183|183|183|"Wet"|"145351517"|"89591937"
0|0|0|183|183|183|"Wet"|"145351522"|"89591938"
0|0|0|183|183|183|"Wet"|"145351523"|"89591939"
0|0|0|15|18|28|"Moist"|"145351560"|"89591940"
15|18|28|26|43|46|"Wet"|"145351560"|"89591941"
26|43|46|183|183|183|"Moist"|"145351560"|"89591942"
26|43|46|183|183|183|"Moist"|"145351561"|"89591943"
0|0|0|15|18|28|"Moist"|"145351561"|"89591944"
15|18|28|26|43|46|"Wet"|"145351561"|"89591945"
26|43|46|183|183|183|"Moist"|"145351562"|"89591946"
0|0|0|15|18|28|"Moist"|"145351562"|"89591947"
15|18|28|26|43|46|"Wet"|"145351562"|"89591948"
26|43|46|183|183|183|"Moist"|"145351563"|"89591949"
0|0|0|15|18|28|"Moist"|"145351563"|"89591950"
15|18|28|26|43|46|"Wet"|"145351563"|"89591951"
0|0|0|5|18|28|"Moist"|"145351564"|"89591952"
15|18|28|26|43|46|"Wet"|"145351564"|"89591953"
26|43|46|183|183|183|"Moist"|"145351564"|"89591954"
26|43|46|183|183|183|"Moist"|"145351570"|"89591955"
0|0|0|15|18|28|"Moist"|"145351570"|"89591956"
15|18|28|26|43|46|"Wet"|"145351570"|"89591957"
26|43|46|183|183|183|"Moist"|"145351571"|"89591958"
0|0|0|15|18|28|"Moist"|"145351571"|"89591959"
15|18|28|26|43|46|"Wet"|"145351571"|"89591960"
26|43|46|183|183|183|"Moist"|"145351608"|"89591961"
0|0|0|15|18|28|"Moist"|"145351608"|"89591962"
15|18|28|26|43|46|"Wet"|"145351608"|"89591963"
0|0|0|15|18|28|"Moist"|"145351609"|"89591964"
15|18|28|26|43|46|"Wet"|"145351609"|"89591965"
26|43|46|183|183|183|"Moist"|"145351609"|"89591966"
26|43|46|183|183|183|"Moist"|"145351610"|"89591967"
0|0|0|15|18|28|"Moist"|"145351610"|"89591968"
15|18|28|26|43|46|"Wet"|"145351610"|"89591969"
26|43|46|183|183|183|"Moist"|"145351611"|"89591970"
0|0|0|15|18|28|"Moist"|"145351611"|"89591971"
15|18|28|26|43|46|"Wet"|"145351611"|"89591972"
26|43|46|183|183|183|"Moist"|"145351618"|"89591973"
0|0|0|15|18|28|"Moist"|"145351618"|"89591974"
15|18|28|26|43|46|"Wet"|"145351618"|"89591975"
26|43|46|183|183|183|"Moist"|"145351619"|"89591976"
0|0|0|15|18|28|"Moist"|"145351619"|"89591977"
15|18|28|26|43|46|"Wet"|"145351619"|"89591978"
0|0|0|15|18|28|"Moist"|"145351656"|"89591979"
