"H3"||"H"||3||58|||152|||||0|1|5|0|5|15|50|80|85|35|70|70|15|50|65|10|30|50|32|66.9|85||4.7|||13.6|||16.7|||20.1|||11.8||0|23.1|50|||||||0|10|17||||0|0.5|1||||1.65|1.8|1.95|||||1.91|||0.42|0.91|1.4|0.02|0.05|0.08|||||13.4|||6.2|||22||0|1.5|2.9|15|17.5|20|0|2.5|5|0|0|0|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.9|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889046"|"39867866"
"Oi"||"O"||||0|||5|||||1|3|5|0|0|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|61.7||||3.6|4.8|5.5|3.5|4.3|5||||||||||||||||||||||||||||||"13889046"|"39867867"
"H2"||"H"||2||30|||84|||||0|0|5|0|1|5|85|95|100|75|92|100|65|90|95|40|80|90|15|26|82||2.1|||3|||4.2|||8.1|||8.6||0|52|80|||||||18|22|35||||0|1.5|3||||1.2|1.35|1.5|||||1.41|||1.4|2.7|4|0.14|0.17|0.2|||||27.5|||13.1|||44||0|1.5|2.9|20|27.5|35|5|10|15|0|6|13|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|9.1|11.9|18.9|||||||5.6|6.5|7.3|||||||||||||||||||||||||||||||||"13889047"|"39867868"
"H3"||"H"||3||84|||152|||||0|0|5|0|2|5|65|85|95|50|75|92|35|65|90|20|60|85|15|26|82||2.1|||3|||4.2|||8.1|||8.6||0|52|80|||||||18|22|40||||0|0.5|1||||1.5|1.65|1.8|||||1.74|||0.42|2.21|4|0.08|0.12|0.15|||||24.4|||12.5|||29||0|1.5|2.9|20|27.5|35|5|10|15|0|3|12|".32"|".49"|0|0|15|0|0|0|0|0|0|0|0|0|9.1|11.7|21.3|||||||6.1|7.3|8.4|||||||||||||||||||||||||||||||||"13889047"|"39867869"
"H1"||"H"||1||0|||30|||||1|3|5|0|1|5|85|100|100|75|100|100|65|90|95|40|80|90|15|26|32||2.1|||3|||4.2|||8.1|||8.6||50|52|80|||||||18|22|27||||4|7|10||||1.1|1.25|1.4|||||1.31|||4|9|14|0.16|0.19|0.22|||||31.7|||18.6|||46||0|1.5|2.9|40|45|50|5|10|15|0|10|17|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|9.9|12.1|14.9|||||||5.1|6.2|7.3|||||||||||||||||||||||||||||||||"13889047"|"39867870"
"Oe"||"O"||||0|||8|||||0|0|1|0|0|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889051"|"39867871"
"H1"||"H"||1||8|||18|||||0|0|1|0|1|10|65|90|95|50|85|92|35|70|85|20|55|75|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||4|8|12||||1.1|1.25|1.4|||||1.31|||4|9|14|0.13|0.17|0.2|||||27.7|||14.3|||43||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.7|4.6|6.5|||||||4.5|5.5|6|||||||||||||||||||||||||||||||||"13889051"|"39867872"
"H2"||"H"||2||18|||43|||||0|0|5|0|2|10|65|80|95|50|75|92|30|60|85|15|40|75|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|1.5|2||||1.1|1.25|1.4|||||1.32|||4|9|14|0.07|0.11|0.15|||||20.2|||6.7|||42||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|4.4|6.3|||||||4.5|5.5|6|||||||||||||||||||||||||||||||||"13889051"|"39867873"
"H3"||"H"||3||43|||152|||||0|1|5|0|3|15|50|75|90|35|65|75|15|50|70|10|35|65|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.92|||0.42|0.91|1.4|0.02|0.03|0.04|||||18|||6.7|||21||0|1.5|2.9|15|20|25|0|2.5|5|0|0|1|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.3|4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889051"|"39867874"
"Oe"||"O"||||0|||8|||||0|0|1|0|0|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889056"|"39867875"
"H1"||"H"||1||8|||18|||||0|0|1|0|1|10|65|90|95|50|85|92|35|70|85|20|55|75|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||4|8|12||||1.1|1.25|1.4|||||1.31|||4|9|14|0.13|0.17|0.2|||||27.7|||14.3|||43||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.7|4.6|6.5|||||||4.5|5.5|6|||||||||||||||||||||||||||||||||"13889056"|"39867876"
"H2"||"H"||2||18|||43|||||0|0|5|0|2|10|65|80|95|50|75|92|30|60|85|15|40|75|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|1.5|2||||1.1|1.25|1.4|||||1.32|||4|9|14|0.07|0.11|0.15|||||20.2|||6.7|||42||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|4.4|6.3|||||||4.5|5.5|6|||||||||||||||||||||||||||||||||"13889056"|"39867877"
"H3"||"H"||3||43|||152|||||0|1|5|0|3|15|50|75|90|35|65|75|15|50|70|10|35|65|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.92|||0.42|0.91|1.4|0.02|0.03|0.04|||||18|||6.7|||21||0|1.5|2.9|15|20|25|0|2.5|5|0|0|1|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.3|4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889056"|"39867878"
"Oe"||"O"||||0|||8|||||0|0|1|0|0|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889061"|"39867879"
"H1"||"H"||1||8|||18|||||0|0|1|0|1|10|65|90|95|50|85|92|35|70|85|20|55|75|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||4|8|12||||1.1|1.25|1.4|||||1.31|||4|9|14|0.13|0.17|0.2|||||27.7|||14.3|||43||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.7|4.6|6.5|||||||4.5|5.5|6|||||||||||||||||||||||||||||||||"13889061"|"39867880"
"H2"||"H"||2||18|||43|||||0|0|5|0|2|10|65|80|95|50|75|92|30|60|85|15|40|75|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|1.5|2||||1.1|1.25|1.4|||||1.32|||4|9|14|0.07|0.11|0.15|||||20.2|||6.7|||42||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|4.4|6.3|||||||4.5|5.5|6|||||||||||||||||||||||||||||||||"13889061"|"39867881"
"H3"||"H"||3||43|||152|||||0|1|5|0|3|15|50|75|90|35|65|75|15|50|70|10|35|65|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.92|||0.42|0.91|1.4|0.02|0.03|0.04|||||18|||6.7|||21||0|1.5|2.9|15|20|25|0|2.5|5|0|0|1|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.3|4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889061"|"39867882"
"H3"||"H"||3||43|||152|||||0|1|5|0|3|15|50|75|90|35|65|75|15|50|70|10|35|65|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.92|||0.42|0.91|1.4|0.02|0.03|0.04|||||18|||6.7|||21||0|1.5|2.9|15|20|25|0|2.5|5|0|0|1|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.3|4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889066"|"39867883"
"H2"||"H"||2||18|||43|||||0|0|5|0|2|10|65|80|95|50|75|92|30|60|85|15|40|75|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|1.5|2||||1.1|1.25|1.4|||||1.32|||4|9|14|0.07|0.11|0.15|||||20.2|||6.7|||42||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|4.4|6.3|||||||4.5|5.5|6|||||||||||||||||||||||||||||||||"13889066"|"39867884"
"Oe"||"O"||||0|||8|||||1|3|5|0|0|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889066"|"39867885"
"H1"||"H"||1||8|||18|||||1|3|5|0|1|10|65|90|95|50|85|92|35|70|85|20|55|75|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||4|8|12||||1.1|1.25|1.4|||||1.31|||4|9|14|0.13|0.17|0.2|||||27.2|||14|||42||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|2.7|4.6|6.5|||||||4.5|5.5|6|||||||||||||||||||||||||||||||||"13889066"|"39867886"
"H2"||"H"||2||15|||91|||||0|2|5|0|7|25|45|60|75|30|45|60|20|35|60|20|25|55|0|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|80|||||||0|17|27||||0|0.75|2||||1.2|1.35|1.5|||||1.46|||4|9|14|0.04|0.08|0.12|||||14.9|||5.8|||27||0|1.5|2.9|20|25|30|2|4.5|7|0|0|1|".15"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|9.2|14.5||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13889071"|"39867887"
"H3"||"H"||3||91|||101|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.005|0.01||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"13889071"|"39867888"
"Oi"||"O"||||0|||5|||||0|0|5|0|2|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889071"|"39867889"
"H1"||"H"||1||5|||15|||||0|0|5|0|5|15|45|65|75|30|50|60|25|45|60|20|40|55|0|30.4|50||2.5|||3.6|||5|||9.5|||9.8||50|55.6|80|||||||0|14|27||||2|4|6||||1.1|1.25|1.4|||||1.34|||4|9|14|0.05|0.09|0.13|||||17.9|||7.7|||32||0|1.5|2.9|35|40|45|2|4.5|7|0|0|3|".10"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|8.1|15.1||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13889071"|"39867890"
"Oi"||"O"||||0|||5|||||0|0|5|0|2|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889077"|"39867891"
"H1"||"H"||1||5|||15|||||0|0|5|0|5|15|45|65|75|30|50|60|25|45|60|20|40|55|0|30.4|50||2.5|||3.6|||5|||9.5|||9.8||50|55.6|80|||||||0|14|27||||2|4|6||||1.1|1.25|1.4|||||1.34|||4|9|14|0.05|0.09|0.13|||||17.9|||7.7|||32||0|1.5|2.9|35|40|45|2|4.5|7|0|0|3|".10"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|8.1|15.1||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13889077"|"39867892"
"H2"||"H"||2||15|||91|||||0|2|5|0|7|25|45|60|75|30|45|60|20|35|60|20|25|55|0|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|80|||||||0|17|27||||0|0.75|2||||1.2|1.35|1.5|||||1.46|||4|9|14|0.04|0.08|0.12|||||14.9|||5.8|||27||0|1.5|2.9|20|25|30|2|4.5|7|0|0|1|".15"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|9.2|14.5||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13889077"|"39867893"
"H3"||"H"||3||91|||101|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.005|0.01||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"13889077"|"39867894"
"H1"||"H"||1||3|||8|||||0|0|5|0|2|10|40|80|90|25|70|80|20|60|80|15|45|70|24|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|50|||||||7|17|27||||3|4.5|6||||1.1|1.25|1.4|||||1.32|||4|9|14|0.1|0.13|0.15|||||23.7|||11.3|||40||0|1.5|2.9|35|40|45|1|5|9|0|0|7|".20"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|4.1|7.4||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13889078"|"39867895"
"H2"||"H"||2||8|||43|||||0|0|5|2|10|25|40|65|70|25|45|50|20|35|50|15|30|45|0|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|80|||||||0|17|27||||0|1|2||||1.2|1.35|1.5|||||1.46|||4|9|14|0.08|0.1|0.12|||||15|||6|||26||0|1.5|2.9|20|27.5|35|1|5|9|0|0|1|".15"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|4.9|13.4||||3.6|5.2|6|||||||||||||||||||||||||||||||||"13889078"|"39867896"
"H3"||"H"||3||43|||53|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.005|0.01||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"13889078"|"39867897"
"Oe"||"O"||||0|||3|||||0|0|5|0|2|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889078"|"39867898"
"H2"||"H"||2||15|||91|||||0|2|5|0|7|25|45|60|75|30|45|60|20|35|60|20|25|55|0|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|80|||||||0|17|27||||0|0.75|2||||1.2|1.35|1.5|||||1.46|||4|9|14|0.04|0.08|0.12|||||14.9|||5.8|||27||0|1.5|2.9|20|25|30|2|4.5|7|0|0|1|".15"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|9.2|14.5||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13889083"|"39867899"
"H3"||"H"||3||91|||101|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.005|0.01||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"13889083"|"39867900"
"Oi"||"O"||||0|||5|||||0|0|5|0|2|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889083"|"39867901"
"H1"||"H"||1||5|||15|||||0|0|5|0|5|15|45|65|75|30|50|60|25|45|60|20|40|55|0|30.4|50||2.5|||3.6|||5|||9.5|||9.8||50|55.6|80|||||||0|14|27||||2|4|6||||1.1|1.25|1.4|||||1.34|||4|9|14|0.05|0.09|0.13|||||17.9|||7.7|||32||0|1.5|2.9|35|40|45|2|4.5|7|0|0|3|".10"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|8.1|15.1||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13889083"|"39867902"
"Oe"||"O"||||0|||3|||||0|0|5|0|2|10|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|81.5||||3.6|4.8|6|3.5|4.3|5.5||||||||||||||||||||||||||||||"13889084"|"39867903"
"H1"||"H"||1||3|||8|||||0|0|5|0|2|10|40|80|90|25|70|80|20|60|80|15|45|70|24|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|50|||||||7|17|27||||3|4.5|6||||1.1|1.25|1.4|||||1.32|||4|9|14|0.1|0.13|0.15|||||23.7|||11.3|||40||0|1.5|2.9|35|40|45|1|5|9|0|0|7|".20"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|4.1|7.4||||3.6|4.8|6|||||||||||||||||||||||||||||||||"13889084"|"39867904"
"H2"||"H"||2||8|||43|||||0|0|5|2|10|25|40|65|70|25|45|50|20|35|50|15|30|45|0|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|80|||||||0|17|27||||0|1|2||||1.2|1.35|1.5|||||1.46|||4|9|14|0.08|0.1|0.12|||||15|||6|||26||0|1.5|2.9|20|27.5|35|1|5|9|0|0|1|".15"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|4.9|13.4||||3.6|5.2|6|||||||||||||||||||||||||||||||||"13889084"|"39867905"
"H3"||"H"||3||43|||53|||||0|0|0|0|0|0||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.005|0.01||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"13889084"|"39867906"
"H1"||"O"||1||0|||28|||||0|0|0|2|9|15|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||80|87.5|95||||0.15|0.2|0.25|||||||1.5|4|23|42|0.45|0.53|0.6||||40|80|100|5|30|50||||6|7.5|8.9||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||24.3|32.3|42.7|||||||3.6|4|4.4||||||||||||||||||||||||||||||"13889089"|"39867907"
"H2"||"O"||2||28|||102|||||0|0|0|2|9|15|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||0|0.5|3||||0.15|0.2|0.25|||||||1.5|4|23|42|0.45|0.53|0.6||||40|80|100|5|30|50||||6|7.5|8.9||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||0|2.2|27.8|||||||3.6|4|4.4||||||||||||||||||||||||||||||"13889089"|"39867908"
"H3"||"H"||3||102|||152|||||0|0|0|0|0|5|88|92|100|85|85|100|45|75|100|20|65|90|0|30.4|85||2.5|||3.6|||5|||9.5|||9.8||0|55.6|80|||||||0|14|27||||0|0.5|1||||1.2|1.35|1.5|||||1.42|||1.4|7.7|14|0.11|0.15|0.19|||||22.1|||7.5|||43||0|1.5|2.9|15|22.5|30|0|5|10|0|0|8|".49"|".49"|0|0|0|0|0|0|0|0|0|0|0|0|0|7.3|12.7||||||||||5.1|5.8|6.5||||||||||||||||||||||||||||||"13889089"|"39867909"
"H1"||"H"||1||0|||23|||||0|0|0|0|2|8|65|70|90|50|55|75|25|30|50|10|15|30|70|84|91||17|||23.8|||19.2|||16.5|||7.5||0|11|29|||||||0|5|15||||2|3|4||||1.1|1.25|1.4|||||1.33|||42|92|141|0.05|0.08|0.1||15.3|||11.5|||4.7|||35||0|1.5|2.9|0|24|35|0|2|10|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|3.3|9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889093"|"39867910"
"H2"||"H"||2||23|||84|||||0|0|0|0|3|15|40|40|80|25|25|55|10|15|40|0|3|15|70|84|100||17|||23.8|||19.2|||16.5|||7.5||0|11|29|||||||0|5|15||||0|0.5|1||||1.25|1.4|1.55|||||1.57|||42|92|141|0.02|0.04|0.05||7|||4.8|||1.5|||17||0|1.5|2.9|0|17|26|0|2|10|0|0|0|".02"|".15"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.6|5.3||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889093"|"39867911"
"H3"||"H"||3||84|||152|||||0|0|0|0|5|25|40|45|75|20|30|50|10|15|30|0|2|15|70|96.5|100||0.7|||13.2|||37.4|||38|||7.2||0|1.5|29|||||||0|2|15||||0|0.25|0.5||||1.45|1.55|1.65|||||1.73|||42|92|141|0.01|0.02|0.02||4.8|||3|||0.7|||16||0|1.5|2.9|0|0|26|0|0|10|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0|0.6|4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889093"|"39867912"
"H1"||"H"||1||0|||23|||||0|0|0|0|2|8|65|70|90|50|55|75|25|30|50|10|15|30|70|84|91||17|||23.8|||19.2|||16.5|||7.5||0|11|29|||||||0|5|15||||2|3|4||||1.1|1.25|1.4|||||1.33|||42|92|141|0.05|0.08|0.1||15.3|||11.5|||4.7|||35||0|1.5|2.9|0|24|35|0|2|10|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|3.3|9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889098"|"39867913"
"H2"||"H"||2||23|||84|||||0|0|0|0|3|15|40|40|80|25|25|55|10|15|40|0|3|15|70|84|100||17|||23.8|||19.2|||16.5|||7.5||0|11|29|||||||0|5|15||||0|0.5|1||||1.25|1.4|1.55|||||1.57|||42|92|141|0.02|0.04|0.05||7|||4.8|||1.5|||17||0|1.5|2.9|0|17|26|0|2|10|0|0|0|".02"|".15"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.6|5.3||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889098"|"39867914"
"H3"||"H"||3||84|||152|||||0|0|0|0|5|25|40|45|75|20|30|50|10|15|30|0|2|15|70|96.5|100||0.7|||13.2|||37.4|||38|||7.2||0|1.5|29|||||||0|2|15||||0|0.25|0.5||||1.45|1.55|1.65|||||1.73|||42|92|141|0.01|0.02|0.02||4.8|||3|||0.7|||16||0|1.5|2.9|0|0|26|0|0|10|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0|0.6|4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889098"|"39867915"
"H1"||"H"||1||0|||23|||||0|0|0|0|2|8|65|70|90|50|55|75|25|30|50|10|15|30|70|84|91||17|||23.8|||19.2|||16.5|||7.5||0|11|29|||||||0|5|15||||2|3|4||||1.1|1.25|1.4|||||1.33|||42|92|141|0.05|0.08|0.1||15.3|||11.5|||4.7|||35||0|1.5|2.9|0|24|35|0|2|10|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|3.3|9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889103"|"39867916"
"H2"||"H"||2||23|||84|||||0|0|0|0|3|15|40|40|80|25|25|55|10|15|40|0|3|15|70|84|100||17|||23.8|||19.2|||16.5|||7.5||0|11|29|||||||0|5|15||||0|0.5|1||||1.25|1.4|1.55|||||1.57|||42|92|141|0.02|0.04|0.05||7|||4.8|||1.5|||17||0|1.5|2.9|0|17|26|0|2|10|0|0|0|".02"|".15"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.6|5.3||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889103"|"39867917"
"H3"||"H"||3||84|||152|||||0|0|0|0|5|25|40|45|75|20|30|50|10|15|30|0|2|15|70|96.5|100||0.7|||13.2|||37.4|||38|||7.2||0|1.5|29|||||||0|2|15||||0|0.25|0.5||||1.45|1.55|1.65|||||1.73|||42|92|141|0.01|0.02|0.02||4.8|||3|||0.7|||16||0|1.5|2.9|0|0|26|0|0|10|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0|0.6|4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889103"|"39867918"
"H1"||"H"||1||0|||23|||||0|0|0|0|2|8|65|70|90|50|55|75|25|30|50|10|15|30|70|84|91||17|||23.8|||19.2|||16.5|||7.5||0|11|29|||||||0|5|15||||2|3|4||||1.1|1.25|1.4|||||1.33|||42|92|141|0.05|0.08|0.1||15.3|||11.5|||4.7|||35||0|1.5|2.9|0|24|35|0|2|10|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0.1|3.3|9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889107"|"39867919"
"H2"||"H"||2||23|||84|||||0|0|0|0|3|15|40|40|80|25|25|55|10|15|40|0|3|15|70|84|100||17|||23.8|||19.2|||16.5|||7.5||0|11|29|||||||0|5|15||||0|0.5|1||||1.25|1.4|1.55|||||1.57|||42|92|141|0.02|0.04|0.05||7|||4.8|||1.5|||17||0|1.5|2.9|0|17|26|0|2|10|0|0|0|".02"|".15"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.6|5.3||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889107"|"39867920"
"H3"||"H"||3||84|||152|||||0|0|0|0|5|25|40|45|75|20|30|50|10|15|30|0|2|15|70|96.5|100||0.7|||13.2|||37.4|||38|||7.2||0|1.5|29|||||||0|2|15||||0|0.25|0.5||||1.45|1.55|1.65|||||1.73|||42|92|141|0.01|0.02|0.02||4.8|||3|||0.7|||16||0|1.5|2.9|0|0|26|0|0|10|0|0|0|".02"|".05"|0|0|0|0|0|0|0|0|0|0|0|0||||0|0.6|4||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889107"|"39867921"
