"ML"|No |"39867802"|"75505775"
"SM"|Yes|"39867802"|"75505776"
"GM"|No |"39867803"|"75505777"
"ML"|Yes|"39867803"|"75505778"
"SM"|No |"39867803"|"75505779"
"CL-ML"|No |"39867805"|"75505780"
"ML"|Yes|"39867805"|"75505781"
"SC-SM"|No |"39867805"|"75505782"
"SM"|No |"39867805"|"75505783"
"CL-ML"|No |"39867806"|"75505784"
"GM"|No |"39867806"|"75505785"
"ML"|No |"39867806"|"75505786"
"SM"|Yes|"39867806"|"75505787"
"ML"|Yes|"39867809"|"75505788"
"SC-SM"|No |"39867809"|"75505789"
"SM"|No |"39867809"|"75505790"
"GM"|No |"39867810"|"75505791"
"ML"|No |"39867810"|"75505792"
"SM"|Yes|"39867810"|"75505793"
"GW-GM"|No |"39867811"|"75505794"
"ML"|No |"39867811"|"75505795"
"SM"|Yes|"39867811"|"75505796"
"ML"|Yes|"39867812"|"75505797"
"SC-SM"|No |"39867812"|"75505798"
"SM"|No |"39867812"|"75505799"
"GM"|No |"39867813"|"75505800"
"ML"|No |"39867813"|"75505801"
"SM"|Yes|"39867813"|"75505802"
"GW-GM"|No |"39867814"|"75505803"
"ML"|No |"39867814"|"75505804"
"SM"|Yes|"39867814"|"75505805"
"ML"|Yes|"39867815"|"75505806"
"SC-SM"|No |"39867815"|"75505807"
"SM"|No |"39867815"|"75505808"
"GM"|No |"39867816"|"75505809"
"ML"|No |"39867816"|"75505810"
"SM"|Yes|"39867816"|"75505811"
"GW-GM"|No |"39867817"|"75505812"
"ML"|No |"39867817"|"75505813"
"SM"|Yes|"39867817"|"75505814"
"ML"|Yes|"39867818"|"75505815"
"SC-SM"|No |"39867818"|"75505816"
"SM"|No |"39867818"|"75505817"
"GM"|No |"39867819"|"75505818"
"ML"|No |"39867819"|"75505819"
"SM"|Yes|"39867819"|"75505820"
"GW-GM"|No |"39867820"|"75505821"
"ML"|No |"39867820"|"75505822"
"SM"|Yes|"39867820"|"75505823"
"ML"|Yes|"39867821"|"75505824"
"SM"|No |"39867821"|"75505825"
"SC-SM"|No |"39867821"|"75505826"
"GM"|No |"39867822"|"75505827"
"ML"|No |"39867822"|"75505828"
"SM"|Yes|"39867822"|"75505829"
"GW-GM"|No |"39867823"|"75505830"
"ML"|No |"39867823"|"75505831"
"SM"|Yes|"39867823"|"75505832"
"PT"|Yes|"39867825"|"75505833"
"GM"|No |"39867826"|"75505834"
"ML"|Yes|"39867826"|"75505835"
"SM"|No |"39867826"|"75505836"
"GM"|No |"39867827"|"75505837"
"ML"|No |"39867827"|"75505838"
"SM"|Yes|"39867827"|"75505839"
"GM"|No |"39867828"|"75505840"
"ML"|No |"39867828"|"75505841"
"SM"|Yes|"39867828"|"75505842"
"SM"|Yes|"39867829"|"75505843"
"PT"|Yes|"39867831"|"75505844"
"GM"|No |"39867832"|"75505845"
"ML"|No |"39867832"|"75505846"
"SM"|Yes|"39867832"|"75505847"
"PT"|Yes|"39867833"|"75505848"
"GC-GM"|No |"39867834"|"75505849"
"ML"|Yes|"39867834"|"75505850"
"CL-ML"|No |"39867835"|"75505851"
"GM"|No |"39867835"|"75505852"
"ML"|Yes|"39867835"|"75505853"
"SM"|No |"39867835"|"75505854"
"GC-GM"|No |"39867836"|"75505855"
"GM"|Yes|"39867836"|"75505856"
"GC-GM"|No |"39867837"|"75505857"
"GM"|Yes|"39867837"|"75505858"
"PT"|Yes|"39867840"|"75505859"
"CL-ML"|No |"39867841"|"75505860"
"GM"|No |"39867841"|"75505861"
"ML"|Yes|"39867841"|"75505862"
"SM"|No |"39867841"|"75505863"
"GC-GM"|No |"39867842"|"75505864"
"ML"|Yes|"39867842"|"75505865"
"GC-GM"|No |"39867843"|"75505866"
"GM"|Yes|"39867843"|"75505867"
"GC-GM"|No |"39867844"|"75505868"
"GM"|Yes|"39867844"|"75505869"
"PT"|Yes|"39867845"|"75505870"
"CL-ML"|No |"39867846"|"75505871"
"GM"|No |"39867846"|"75505872"
"ML"|Yes|"39867846"|"75505873"
"SM"|No |"39867846"|"75505874"
"GC-GM"|No |"39867847"|"75505875"
"ML"|Yes|"39867847"|"75505876"
"GC-GM"|No |"39867848"|"75505877"
"GM"|Yes|"39867848"|"75505878"
"GC-GM"|No |"39867849"|"75505879"
"GM"|Yes|"39867849"|"75505880"
"CL-ML"|No |"39867851"|"75505881"
"ML"|Yes|"39867851"|"75505882"
"SC-SM"|No |"39867851"|"75505883"
"SM"|No |"39867851"|"75505884"
"CL-ML"|No |"39867852"|"75505885"
"GM"|No |"39867852"|"75505886"
"ML"|No |"39867852"|"75505887"
"SM"|Yes|"39867852"|"75505888"
"CL-ML"|No |"39867854"|"75505889"
"ML"|Yes|"39867854"|"75505890"
"SC-SM"|No |"39867854"|"75505891"
"SM"|No |"39867854"|"75505892"
"CL-ML"|No |"39867855"|"75505893"
"GM"|No |"39867855"|"75505894"
"ML"|No |"39867855"|"75505895"
"SM"|Yes|"39867855"|"75505896"
"CL-ML"|No |"39867857"|"75505897"
"ML"|Yes|"39867857"|"75505898"
"SC-SM"|No |"39867857"|"75505899"
"SM"|No |"39867857"|"75505900"
"CL-ML"|No |"39867858"|"75505901"
"GM"|No |"39867858"|"75505902"
"ML"|No |"39867858"|"75505903"
"SM"|Yes|"39867858"|"75505904"
"PT"|Yes|"39867860"|"75505905"
"ML"|Yes|"39867861"|"75505906"
"SM"|No |"39867861"|"75505907"
"GM"|No |"39867862"|"75505908"
"ML"|No |"39867862"|"75505909"
"SM"|Yes|"39867862"|"75505910"
"GM"|No |"39867863"|"75505911"
"ML"|No |"39867863"|"75505912"
"SM"|Yes|"39867863"|"75505913"
"ML"|Yes|"39867864"|"75505914"
"SM"|No |"39867864"|"75505915"
"GM"|No |"39867865"|"75505916"
"ML"|No |"39867865"|"75505917"
"SM"|Yes|"39867865"|"75505918"
"GM"|No |"39867866"|"75505919"
"ML"|No |"39867866"|"75505920"
"SM"|Yes|"39867866"|"75505921"
"PT"|Yes|"39867867"|"75505922"
"CL"|Yes|"39867868"|"75505923"
"CL-ML"|No |"39867868"|"75505924"
"CL"|Yes|"39867869"|"75505925"
"CL-ML"|No |"39867869"|"75505926"
"GC"|No |"39867869"|"75505927"
"SC"|No |"39867869"|"75505928"
"ML"|Yes|"39867870"|"75505929"
"OL"|No |"39867870"|"75505930"
"PT"|Yes|"39867871"|"75505931"
"CL-ML"|No |"39867872"|"75505932"
"ML"|Yes|"39867872"|"75505933"
"SC-SM"|No |"39867872"|"75505934"
"SM"|No |"39867872"|"75505935"
"CL-ML"|No |"39867873"|"75505936"
"GM"|No |"39867873"|"75505937"
"ML"|No |"39867873"|"75505938"
"SM"|Yes|"39867873"|"75505939"
"CL-ML"|No |"39867874"|"75505940"
"GM"|No |"39867874"|"75505941"
"ML"|No |"39867874"|"75505942"
"SM"|Yes|"39867874"|"75505943"
"PT"|Yes|"39867875"|"75505944"
"CL-ML"|No |"39867876"|"75505945"
"ML"|Yes|"39867876"|"75505946"
"SC-SM"|No |"39867876"|"75505947"
"SM"|No |"39867876"|"75505948"
"CL-ML"|No |"39867877"|"75505949"
"GM"|No |"39867877"|"75505950"
"ML"|No |"39867877"|"75505951"
"SM"|Yes|"39867877"|"75505952"
"CL-ML"|No |"39867878"|"75505953"
"GM"|No |"39867878"|"75505954"
"ML"|No |"39867878"|"75505955"
"SM"|Yes|"39867878"|"75505956"
"PT"|Yes|"39867879"|"75505957"
"CL-ML"|No |"39867880"|"75505958"
"ML"|Yes|"39867880"|"75505959"
"SC-SM"|No |"39867880"|"75505960"
"SM"|No |"39867880"|"75505961"
"CL-ML"|No |"39867881"|"75505962"
"GM"|No |"39867881"|"75505963"
"ML"|No |"39867881"|"75505964"
"SM"|Yes|"39867881"|"75505965"
"CL-ML"|No |"39867882"|"75505966"
"GM"|No |"39867882"|"75505967"
"ML"|No |"39867882"|"75505968"
"SM"|Yes|"39867882"|"75505969"
"CL-ML"|No |"39867883"|"75505970"
"GM"|No |"39867883"|"75505971"
"ML"|No |"39867883"|"75505972"
"SM"|Yes|"39867883"|"75505973"
"CL-ML"|No |"39867884"|"75505974"
"GM"|No |"39867884"|"75505975"
"ML"|No |"39867884"|"75505976"
"SM"|Yes|"39867884"|"75505977"
"PT"|Yes|"39867885"|"75505978"
"CL-ML"|No |"39867886"|"75505979"
"ML"|Yes|"39867886"|"75505980"
"SC-SM"|No |"39867886"|"75505981"
"SM"|No |"39867886"|"75505982"
"GC-GM"|Yes|"39867887"|"75505983"
"GM"|No |"39867887"|"75505984"
"ML"|No |"39867887"|"75505985"
"SM"|No |"39867887"|"75505986"
"PT"|Yes|"39867889"|"75505987"
"GM"|Yes|"39867890"|"75505988"
"ML"|No |"39867890"|"75505989"
"SM"|No |"39867890"|"75505990"
"PT"|Yes|"39867891"|"75505991"
"GM"|Yes|"39867892"|"75505992"
"ML"|No |"39867892"|"75505993"
"SM"|No |"39867892"|"75505994"
"GC-GM"|Yes|"39867893"|"75505995"
"GM"|No |"39867893"|"75505996"
"ML"|No |"39867893"|"75505997"
"SM"|No |"39867893"|"75505998"
"GM"|No |"39867895"|"75505999"
"ML"|No |"39867895"|"75506000"
"SM"|Yes|"39867895"|"75506001"
"SM"|Yes|"39867896"|"75506002"
"PT"|Yes|"39867898"|"75506003"
"GC-GM"|Yes|"39867899"|"75506004"
"GM"|No |"39867899"|"75506005"
"ML"|No |"39867899"|"75506006"
"SM"|No |"39867899"|"75506007"
"PT"|Yes|"39867901"|"75506008"
"GM"|Yes|"39867902"|"75506009"
"ML"|No |"39867902"|"75506010"
"SM"|No |"39867902"|"75506011"
"PT"|Yes|"39867903"|"75506012"
"GM"|No |"39867904"|"75506013"
"ML"|No |"39867904"|"75506014"
"SM"|Yes|"39867904"|"75506015"
"SM"|Yes|"39867905"|"75506016"
"PT"|No |"39867907"|"75506017"
"PT"|Yes|"39867908"|"75506018"
"CL-ML"|Yes|"39867909"|"75506019"
"ML"|No |"39867909"|"75506020"
"SC"|No |"39867909"|"75506021"
"SM"|No |"39867909"|"75506022"
"GM"|No |"39867910"|"75506023"
"GW-GM"|No |"39867910"|"75506024"
"SM"|Yes|"39867910"|"75506025"
"SW-SM"|No |"39867910"|"75506026"
"GW"|Yes|"39867911"|"75506027"
"SM"|No |"39867911"|"75506028"
"GW-GM"|Yes|"39867912"|"75506029"
"GW"|No |"39867912"|"75506030"
"GM"|No |"39867913"|"75506031"
"GW-GM"|No |"39867913"|"75506032"
"SM"|Yes|"39867913"|"75506033"
"SW-SM"|No |"39867913"|"75506034"
"GW"|Yes|"39867914"|"75506035"
"SM"|No |"39867914"|"75506036"
"GW-GM"|Yes|"39867915"|"75506037"
"GW"|No |"39867915"|"75506038"
"GM"|No |"39867916"|"75506039"
"GW-GM"|No |"39867916"|"75506040"
"SM"|Yes|"39867916"|"75506041"
"SW-SM"|No |"39867916"|"75506042"
