"A-1"|No |"39867844"|"65283998"
"A-2-4"|Yes|"39867844"|"65283999"
"A-4"|No |"39867844"|"65284000"
"A-8"|Yes|"39867845"|"65284001"
"A-2"|No |"39867846"|"65284002"
"A-4"|Yes|"39867846"|"65284003"
"A-2"|No |"39867847"|"65284004"
"A-4"|Yes|"39867847"|"65284005"
"A-1"|No |"39867848"|"65284006"
"A-2-4"|Yes|"39867848"|"65284007"
"A-4"|No |"39867848"|"65284008"
"A-1"|No |"39867849"|"65284009"
"A-2-4"|Yes|"39867849"|"65284010"
"A-4"|No |"39867849"|"65284011"
"A-2"|No |"39867851"|"65284012"
"A-4"|Yes|"39867851"|"65284013"
"A-1"|No |"39867852"|"65284014"
"A-2"|No |"39867852"|"65284015"
"A-4"|Yes|"39867852"|"65284016"
"A-2"|No |"39867854"|"65284017"
"A-4"|Yes|"39867854"|"65284018"
"A-1"|No |"39867855"|"65284019"
"A-2"|No |"39867855"|"65284020"
"A-4"|Yes|"39867855"|"65284021"
"A-2"|No |"39867857"|"65284022"
"A-4"|Yes|"39867857"|"65284023"
"A-1"|No |"39867858"|"65284024"
"A-2"|No |"39867858"|"65284025"
"A-4"|Yes|"39867858"|"65284026"
"A-8"|Yes|"39867860"|"65284027"
"A-2"|No |"39867861"|"65284028"
"A-4"|Yes|"39867861"|"65284029"
"A-1"|No |"39867862"|"65284030"
"A-2"|No |"39867862"|"65284031"
"A-4"|Yes|"39867862"|"65284032"
"A-1"|No |"39867863"|"65284033"
"A-2-4"|Yes|"39867863"|"65284034"
"A-4"|No |"39867863"|"65284035"
"A-2"|No |"39867864"|"65284036"
"A-4"|Yes|"39867864"|"65284037"
"A-1"|No |"39867865"|"65284038"
"A-2"|No |"39867865"|"65284039"
"A-4"|Yes|"39867865"|"65284040"
"A-1"|No |"39867866"|"65284041"
"A-2-4"|Yes|"39867866"|"65284042"
"A-4"|No |"39867866"|"65284043"
"A-8"|Yes|"39867867"|"65284044"
"A-4"|Yes|"39867868"|"65284045"
"A-6"|No |"39867868"|"65284046"
"A-2"|No |"39867869"|"65284047"
"A-4"|Yes|"39867869"|"65284048"
"A-6"|No |"39867869"|"65284049"
