"Linear"|"Concave"|"20529046"|"11614671"
"Convex"|"Convex"|"20529047"|"11614841"
"Convex"|"Convex"|"20529048"|"11614834"
"Linear"|"Concave"|"20529049"|"11614791"
"Convex"|"Convex"|"20529050"|"11614794"
"Convex"|"Convex"|"20529051"|"11614584"
"Convex"|"Convex"|"20529052"|"11614600"
"Convex"|"Convex"|"20529053"|"11614603"
"Convex"|"Convex"|"20529054"|"11614606"
"Convex"|"Convex"|"20529055"|"11614609"
"Convex"|"Convex"|"20529056"|"11614612"
"Convex"|"Convex"|"20529057"|"11614514"
"Convex"|"Convex"|"20529058"|"11614517"
"Convex"|"Convex"|"20529059"|"11614572"
"Convex"|"Convex"|"20529060"|"11614575"
"Convex"|"Convex"|"20529061"|"11614578"
"Convex"|"Convex"|"20529062"|"11614581"
"Concave"|"Concave"|"20529064"|"11614522"
"Concave"|"Concave"|"20529066"|"11614524"
"Concave"|"Concave"|"20529067"|"11614553"
"Concave"|"Concave"|"20529071"|"11614615"
"Concave"|"Concave"|"20529073"|"11614629"
"Convex"|"Convex"|"20529077"|"11614527"
"Convex"|"Convex"|"20529078"|"11614529"
"Convex"|"Convex"|"20529079"|"11614531"
"Convex"|"Convex"|"20529080"|"11614533"
"Convex"|"Convex"|"20529081"|"11614618"
"Convex"|"Convex"|"20529082"|"11614621"
"Convex"|"Convex"|"20529083"|"11614681"
"Convex"|"Convex"|"20529084"|"11614685"
"Convex"|"Convex"|"20529085"|"11614686"
"Convex"|"Convex"|"20529086"|"11614690"
"Convex"|"Convex"|"20529087"|"11614644"
"Convex"|"Convex"|"20529088"|"11614646"
"Convex"|"Convex"|"20529089"|"11614673"
"Convex"|"Convex"|"20529090"|"11614675"
"Convex"|"Convex"|"20529091"|"11614677"
"Convex"|"Convex"|"20529092"|"11614679"
"Convex"|"Convex"|"20529093"|"11614624"
"Convex"|"Convex"|"20529094"|"11614627"
"Linear"|"Concave"|"20529095"|"11614631"
"Convex"|"Concave"|"20529096"|"11614633"
"Linear"|"Concave"|"20529097"|"11614639"
"Convex"|"Convex"|"20529098"|"11614642"
"Convex"|"Convex"|"20529099"|"11614695"
"Convex"|"Convex"|"20529100"|"11614698"
"Convex"|"Convex"|"20529101"|"11614701"
"Convex"|"Convex"|"20529102"|"11614704"
"Convex"|"Convex"|"20529103"|"11614707"
"Convex"|"Convex"|"20529104"|"11614528"
"Convex"|"Convex"|"20529105"|"11614530"
"Convex"|"Convex"|"20529106"|"11614532"
"Convex"|"Convex"|"20529107"|"11614534"
"Linear"|"Concave"|"20529108"|"11614632"
"Convex"|"Concave"|"20529109"|"11614634"
"Convex"|"Convex"|"20529110"|"11614687"
"Linear"|"Concave"|"20529111"|"11614640"
"Convex"|"Convex"|"20529112"|"11614674"
"Convex"|"Convex"|"20529113"|"11614676"
"Convex"|"Convex"|"20529114"|"11614678"
"Convex"|"Convex"|"20529115"|"11614680"
"Convex"|"Convex"|"20529116"|"11614682"
"Convex"|"Convex"|"20529117"|"11614497"
"Convex"|"Convex"|"20529118"|"11614500"
"Convex"|"Convex"|"20529119"|"11614503"
"Convex"|"Convex"|"20529120"|"11614506"
"Convex"|"Convex"|"20529121"|"11614509"
"Convex"|"Convex"|"20529122"|"11614512"
"Convex"|"Convex"|"20529123"|"11614810"
"Convex"|"Convex"|"20529124"|"11614812"
"Convex"|"Concave"|"20529125"|"11614814"
"Linear"|"Linear"|"20529126"|"11614798"
"Convex"|"Convex"|"20529127"|"11614800"
"Convex"|"Convex"|"20529128"|"11614802"
"Linear"|"Concave"|"20529128"|"11614803"
"Linear"|"Linear"|"20529129"|"11614832"
"Linear"|"Linear"|"20529130"|"11614830"
"Linear"|"Linear"|"20529131"|"11614806"
"Linear"|"Linear"|"20529132"|"11614858"
"Linear"|"Convex"|"20529133"|"11614827"
"Convex"|"Convex"|"20529133"|"11614828"
"Linear"|"Linear"|"20529134"|"11614823"
"Linear"|"Concave"|"20529134"|"11614824"
"Convex"|"Convex"|"20529135"|"11614820"
"Linear"|"Concave"|"20529136"|"11614816"
"Convex"|"Convex"|"20529137"|"11614796"
"Linear"|"Concave"|"20529138"|"11614876"
"Convex"|"Convex"|"20529139"|"11614870"
"Convex"|"Concave"|"20529140"|"11614869"
"Convex"|"Convex"|"20529141"|"11614866"
"Linear"|"Concave"|"20529141"|"11614867"
"Convex"|"Convex"|"20529142"|"11614863"
"Convex"|"Convex"|"20529143"|"11614859"
"Convex"|"Convex"|"20529144"|"11614785"
"Linear"|"Concave"|"20529145"|"11614787"
"Convex"|"Concave"|"20529146"|"11614789"
"Convex"|"Convex"|"20529147"|"11614795"
"Convex"|"Convex"|"20529148"|"11614881"
"Linear"|"Concave"|"20529148"|"11614882"
"Convex"|"Convex"|"20529149"|"11614878"
"Linear"|"Concave"|"20529150"|"11614844"
"Convex"|"Convex"|"20529151"|"11614840"
"Linear"|"Linear"|"20529152"|"11614839"
"Linear"|"Linear"|"20529153"|"11614837"
"Convex"|"Convex"|"20529154"|"11614833"
"Convex"|"Convex"|"20529155"|"11614781"
"Linear"|"Concave"|"20529155"|"11614782"
"Convex"|"Concave"|"20529156"|"11614776"
"Convex"|"Convex"|"20529157"|"11614855"
"Convex"|"Convex"|"20529158"|"11614853"
"Linear"|"Concave"|"20529159"|"11614851"
"Linear"|"Convex"|"20529160"|"11614848"
"Linear"|"Linear"|"20529161"|"11614846"
"Linear"|"Concave"|"20529162"|"11614759"
"Linear"|"Linear"|"20529163"|"11614762"
"Linear"|"Concave"|"20529164"|"11614764"
"Linear"|"Concave"|"20529165"|"11614767"
"Linear"|"Concave"|"20529166"|"11614769"
"Linear"|"Linear"|"20529167"|"11614771"
"Linear"|"Concave"|"20529167"|"11614772"
"Linear"|"Linear"|"20529168"|"11614745"
"Linear"|"Concave"|"20529169"|"11614747"
"Linear"|"Linear"|"20529170"|"11614750"
"Linear"|"Linear"|"20529171"|"11614752"
"Linear"|"Concave"|"20529172"|"11614754"
"Convex"|"Convex"|"20529173"|"11614756"
"Convex"|"Concave"|"20529174"|"11614729"
"Convex"|"Concave"|"20529175"|"11614731"
"Linear"|"Concave"|"20529176"|"11614736"
"Convex"|"Convex"|"20529177"|"11614738"
"Linear"|"Concave"|"20529178"|"11614740"
"Convex"|"Convex"|"20529179"|"11614743"
"Convex"|"Concave"|"20529180"|"11614721"
"Convex"|"Concave"|"20529181"|"11614723"
"Convex"|"Concave"|"20529182"|"11614724"
"Convex"|"Concave"|"20529183"|"11614725"
"Convex"|"Concave"|"20529184"|"11614726"
"Convex"|"Concave"|"20529185"|"11614727"
"Linear"|"Concave"|"20529186"|"11614669"
"Linear"|"Concave"|"20529187"|"11614672"
"Convex"|"Concave"|"20529188"|"11614709"
"Convex"|"Concave"|"20529189"|"11614712"
"Convex"|"Concave"|"20529190"|"11614715"
"Convex"|"Concave"|"20529191"|"11614718"
"Convex"|"Convex"|"20529192"|"11614613"
"Convex"|"Convex"|"20529193"|"11614655"
"Convex"|"Convex"|"20529194"|"11614657"
"Convex"|"Convex"|"20529195"|"11614659"
"Linear"|"Concave"|"20529196"|"11614662"
"Linear"|"Concave"|"20529197"|"11614665"
"Linear"|"Concave"|"20529198"|"11614597"
"Linear"|"Concave"|"20529199"|"11614598"
"Convex"|"Convex"|"20529200"|"11614601"
"Convex"|"Convex"|"20529201"|"11614604"
"Convex"|"Convex"|"20529202"|"11614607"
"Convex"|"Convex"|"20529203"|"11614610"
"Convex"|"Convex"|"20529204"|"11614576"
"Convex"|"Concave"|"20529205"|"11614586"
"Convex"|"Convex"|"20529206"|"11614588"
"Convex"|"Convex"|"20529207"|"11614590"
"Linear"|"Concave"|"20529208"|"11614595"
"Linear"|"Concave"|"20529209"|"11614596"
"Convex"|"Convex"|"20529210"|"11614566"
"Convex"|"Convex"|"20529211"|"11614567"
"Convex"|"Convex"|"20529212"|"11614568"
"Convex"|"Convex"|"20529213"|"11614569"
"Convex"|"Convex"|"20529214"|"11614570"
"Convex"|"Convex"|"20529215"|"11614573"
"Convex"|"Convex"|"20529216"|"11614554"
"Convex"|"Concave"|"20529217"|"11614556"
"Convex"|"Convex"|"20529218"|"11614558"
"Convex"|"Concave"|"20529219"|"11614560"
"Convex"|"Convex"|"20529220"|"11614562"
"Convex"|"Concave"|"20529221"|"11614564"
"Convex"|"Convex"|"20529222"|"11614543"
"Convex"|"Convex"|"20529223"|"11614545"
"Convex"|"Convex"|"20529224"|"11614546"
"Convex"|"Convex"|"20529225"|"11614547"
"Convex"|"Convex"|"20529226"|"11614548"
"Convex"|"Convex"|"20529227"|"11614549"
"Convex"|"Convex"|"20529228"|"11614515"
"Convex"|"Convex"|"20529229"|"11614518"
"Convex"|"Convex"|"20529230"|"11614535"
"Convex"|"Convex"|"20529231"|"11614537"
"Convex"|"Convex"|"20529232"|"11614539"
"Convex"|"Convex"|"20529233"|"11614541"
"Convex"|"Concave"|"20529234"|"11614647"
"Convex"|"Convex"|"20529235"|"11614691"
"Convex"|"Convex"|"20529236"|"11614692"
"Linear"|"Concave"|"20529237"|"11614708"
"Convex"|"Convex"|"20529238"|"11614555"
"Convex"|"Concave"|"20529239"|"11614557"
"Convex"|"Convex"|"20529240"|"11614559"
"Convex"|"Concave"|"20529241"|"11614561"
"Convex"|"Convex"|"20529242"|"11614563"
"Convex"|"Concave"|"20529243"|"11614565"
"Linear"|"Linear"|"20529244"|"11614829"
"Linear"|"Linear"|"20529245"|"11614807"
"Convex"|"Convex"|"20529246"|"11614811"
"Convex"|"Convex"|"20529247"|"11614813"
"Linear"|"Linear"|"20529248"|"11614821"
"Linear"|"Concave"|"20529248"|"11614822"
"Convex"|"Convex"|"20529249"|"11614797"
"Linear"|"Linear"|"20529250"|"11614799"
"Convex"|"Convex"|"20529251"|"11614801"
"Convex"|"Convex"|"20529252"|"11614804"
"Linear"|"Concave"|"20529252"|"11614805"
"Linear"|"Linear"|"20529253"|"11614831"
"Linear"|"Concave"|"20529254"|"11614788"
"Linear"|"Convex"|"20529255"|"11614879"
"Convex"|"Convex"|"20529255"|"11614880"
"Linear"|"Concave"|"20529256"|"11614875"
"Linear"|"Convex"|"20529257"|"11614864"
"Convex"|"Convex"|"20529257"|"11614865"
"Linear"|"Linear"|"20529258"|"11614857"
"Linear"|"Convex"|"20529259"|"11614825"
"Convex"|"Convex"|"20529259"|"11614826"
"Linear"|"Convex"|"20529260"|"11614847"
"Linear"|"Linear"|"20529261"|"11614845"
"Linear"|"Concave"|"20529262"|"11614843"
"Linear"|"Linear"|"20529263"|"11614838"
"Linear"|"Linear"|"20529264"|"11614836"
"Linear"|"Convex"|"20529265"|"11614783"
"Convex"|"Convex"|"20529265"|"11614784"
"Linear"|"Concave"|"20529266"|"11614768"
"Linear"|"Concave"|"20529267"|"11614770"
"Linear"|"Linear"|"20529268"|"11614773"
"Linear"|"Concave"|"20529268"|"11614774"
"Convex"|"Convex"|"20529269"|"11614854"
"Convex"|"Convex"|"20529270"|"11614852"
"Linear"|"Concave"|"20529271"|"11614850"
"Linear"|"Linear"|"20529272"|"11614753"
"Linear"|"Concave"|"20529273"|"11614755"
"Convex"|"Convex"|"20529274"|"11614757"
"Linear"|"Concave"|"20529275"|"11614760"
"Linear"|"Linear"|"20529276"|"11614763"
"Linear"|"Concave"|"20529277"|"11614765"
"Convex"|"Convex"|"20529278"|"11614739"
"Linear"|"Concave"|"20529279"|"11614741"
"Convex"|"Convex"|"20529280"|"11614744"
"Linear"|"Linear"|"20529281"|"11614746"
"Linear"|"Concave"|"20529282"|"11614748"
"Linear"|"Linear"|"20529283"|"11614751"
"Convex"|"Concave"|"20529284"|"11614587"
"Convex"|"Convex"|"20529285"|"11614589"
"Convex"|"Convex"|"20529286"|"11614591"
"Linear"|"Concave"|"20529287"|"11614663"
"Linear"|"Concave"|"20529288"|"11614666"
"Linear"|"Concave"|"20529289"|"11614737"
"Convex"|"Convex"|"20529290"|"11614536"
"Convex"|"Convex"|"20529291"|"11614538"
"Convex"|"Convex"|"20529292"|"11614540"
"Convex"|"Convex"|"20529293"|"11614542"
"Convex"|"Convex"|"20529294"|"11614544"
"Convex"|"Convex"|"20529295"|"11614579"
"Convex"|"Concave"|"20529296"|"11614790"
"Convex"|"Convex"|"20529297"|"11614877"
"Convex"|"Concave"|"20529298"|"11614868"
"Convex"|"Convex"|"20529299"|"11614862"
"Convex"|"Convex"|"20529300"|"11614819"
"Convex"|"Concave"|"20529301"|"11614815"
"Convex"|"Concave"|"20529302"|"11614728"
"Convex"|"Concave"|"20529303"|"11614730"
"Convex"|"Concave"|"20529304"|"11614732"
"Convex"|"Concave"|"20529305"|"11614777"
"Linear"|"Concave"|"20529306"|"11614780"
"Convex"|"Convex"|"20529307"|"11614786"
"Convex"|"Convex"|"20529308"|"11614660"
"Convex"|"Concave"|"20529309"|"11614710"
"Convex"|"Concave"|"20529310"|"11614713"
"Convex"|"Concave"|"20529311"|"11614716"
"Convex"|"Concave"|"20529312"|"11614719"
"Convex"|"Concave"|"20529313"|"11614722"
"Convex"|"Convex"|"20529314"|"11614582"
"Convex"|"Convex"|"20529315"|"11614585"
"Linear"|"Concave"|"20529316"|"11614649"
"Linear"|"Concave"|"20529317"|"11614651"
"Convex"|"Convex"|"20529318"|"11614656"
"Convex"|"Convex"|"20529319"|"11614658"
"Convex"|"Concave"|"20529320"|"11614711"
"Convex"|"Concave"|"20529321"|"11614714"
"Convex"|"Concave"|"20529322"|"11614717"
"Convex"|"Concave"|"20529323"|"11614720"
"Linear"|"Linear"|"20529324"|"11614849"
"Linear"|"Concave"|"20529327"|"11614742"
"Linear"|"Concave"|"20529330"|"11614749"
"Linear"|"Concave"|"20529333"|"11614809"
"Linear"|"Concave"|"20529350"|"11614873"
"Linear"|"Concave"|"20529357"|"11614792"
